client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26423631.mp3	Զբաղվել է նաև շինարարական գործունեությամբ։	1	0	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26423672.mp3	Յուրաքանչյուր նահանգում կոմիսարին կից ստեղծվում են նահանգային խորհուրդներ։	0	1	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428977.mp3	Այս ընթացքում նախաձեռնել է կաթարների հետապնդումներ։	1	1	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428979.mp3	Զոհվել է համառ դիմադրությունից հետո։	1	0	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428980.mp3	Նստակյաց թռչուն է, որը բնադրում է հողի վրա։	1	1	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428982.mp3	Համլիրի նախնական տեսքը չի պահպանվել։	1	0	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428991.mp3	Դէմքը պարզ էր, կարծես ոչ մի նօթ չարտայայտող։	1	1	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26428996.mp3	Օրը նուիրուած է պաիր բոլոր ոճերուն։	1	0	thirties	female		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466445.mp3	Մինչև քննությունների ավարտը կամայական շփում ղեկավարների և մասնակիցների միջև արգելված է։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466545.mp3	Հետո նա դարձավ ընկերության միակ ղեկավարը։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466594.mp3	Ջագաբանդհուն փորձել է իրենց երեխաներին հնարավորինս լավագույն կրթություն տալ։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466596.mp3	Մայրիկը և տղան շատ են կարոտում հայրիկին. մայրիկը նյարդայնանում է։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483859.mp3	Վիպակների, պատմվածքների, ակնարկների ծողավածուների հեղինակ է։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483861.mp3	Ֆիլմը սկսվում է կրկներգով։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483862.mp3	Մյանմայում գրանցվել են նույնիսկ ընտանի փղերի առևանգման դեպքեր՝ փղոսկր ստանալու նպատակով։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483865.mp3	Սարքը նախատեսված է դիտարկումներ, հսկողության, հետախուզության և կրակի նշանակետերի ուղղորդման համար։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483870.mp3	Հետաքրքիր է, որ այն դարձավ խմբի ամենահայտնի ու ամենաճանաչված երգերից մեկը։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483871.mp3	Մուտքը գտնվում է արևմտյան և հարավային ճակատներում։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499253.mp3	Այստեղ հանդիպում են քարարծիվ, վայրի այծ, եղջերու, աղվես, նապաստակ և այլն։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499294.mp3	Հսկայան հովիտի լանջերը պատված են հոսանքներով կամ ձնաբուքներով։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499317.mp3	Դեպի ներքև՝ մեծ տերցիայից և փոքր տերցիայից։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26520743.mp3	Կալիֆորնիայի հայկական ծագմամբ առաջին դատավորը։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26540299.mp3	Անտուն մնացած երիտասարդը ստիպված է լինում բնակության տեղ որոնել։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26540354.mp3	Այտասկա լճի ափերը հայտնի են իրենց հին կարմիր և սպիտակ սոճիներով։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26540412.mp3	Վերջինս որոշում է կանգնեցնել թշնամական խմբին։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26582788.mp3	Այնուհետև գրում է մի շարք պատմություններ՝ շարունակելով նաև բանաստեղծություններ գրել։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26591734.mp3	Կինոքննադատները ֆիլմին հիմնականում տվել են դրական գնահատականներ։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26600898.mp3	Այնուհետեւ հայերը նուազ հանդուրժող դարձան իրենց ստրկական վիճակին։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26600918.mp3	Կեդրոնը կեցողը ուշադիր պէտք է հետեւի այս փոփոխութիւններուն։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26600929.mp3	Ծովի կողմից առաջին կամուրջն է։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26610436.mp3	Այնուհետև ողջ մնացած հայերը փորձել են փախչել։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26610446.mp3	Իր կարիերան սկսել է որպես լրագրող։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26610450.mp3	Իմերզեկ գյուղի մոտ։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26627920.mp3	Ստացել է մագիստրի դիպլոմ։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26627921.mp3	Սկսվում է ժամանակի հետ մրցավազք։	1	0	twenties	male		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26634250.mp3	Մեկական անգամ նվաճել է ֆուտբոլի և լիգայի գավաթները։	1	1	thirties	female		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26634254.mp3	Նա նաև թողարկել էր սինգլերի շապիկներըը։	1	0	thirties	female		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26656445.mp3	Ռիչին ևս հոր նման մեծացել է երաժշտության հանդեպ մեծ հակմամբ։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26656453.mp3	Մրցանակների թիվը ավելանում և տատանվում էր տարիների ընթացքում։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26656454.mp3	Ճանաչվել է առաջին ելույթներից (հոր թատերախմբում)։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26656477.mp3	Այժմ պահպանվում է մասնավոր հավաքածուում։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26664512.mp3	Հայրական գծով նա ունի եվրոպական արմատներ։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26664522.mp3	Նա ունեցել է երջանիկ մանկություն։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26664524.mp3	Գեղանկարիչը պատկերել է ալեկոծ ծովը և նավաբեկյալ մարդկանց։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26674183.mp3	Սրահներում վերականգնված է առաջին կայսրության շունչը։	1	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26674186.mp3	Ճապոնիայում ապրել է դեռևս փոքր հասակից։	1	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26761266.mp3	Դրանց հետ համատեղ շարունակել է ջութակ նվագել։	1	0	twenties	male		hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26782935.mp3	Նավի վրա բացակայում են բժիշկը և կուպերը (տակառագործ)։	1	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26782939.mp3	Նա հումորի շատ յուրահատուկ զգացում ուներ։	0	1				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783025.mp3	Ավարտել է ռազմական ուսումնարանը ստանալով ենթասպայի աստիճան։	1	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783026.mp3	Նա երկու երեխա է մեծացնում։	0	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783027.mp3	Բացումից երկու ամիս անց շենքը հրդեհից վնասվել է։	0	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783118.mp3	Բնակչության զբաղվածության կառուցվածքը։	1	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783119.mp3	Կեղևը սովորաբար ունի կարմրավուն գույն, միջուկը՝ գունատ դեղին։	1	1				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783221.mp3	Քաղաքի հայկական թաղամասը պաշարված է քրդերի կողմից։	1	1				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783222.mp3	Խիստ չորասեր է։	1	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26783280.mp3	Համարվում է առաջին էլեկտրական ժամացույցի հայտնագործողը։	1	1				hy-AM	
b5f49352aa3361a1ed8000a4bd63fad53788280870a2d2cd743093a3d96013f73f4caddf5c036afaa68038c7d4e99a567aee464c7af133c413a303227d298248	common_voice_hy-AM_26819308.mp3	Փշատերևավորների բունը ունի թույլ զարգացած կեղև և միջուկ։	1	0	twenties	female		hy-AM	
b5f49352aa3361a1ed8000a4bd63fad53788280870a2d2cd743093a3d96013f73f4caddf5c036afaa68038c7d4e99a567aee464c7af133c413a303227d298248	common_voice_hy-AM_26819906.mp3	Ամենամեծ արդի խնդիրը կայանում է էֆեկտիվության մեջ։	1	0	twenties	female		hy-AM	
b5f49352aa3361a1ed8000a4bd63fad53788280870a2d2cd743093a3d96013f73f4caddf5c036afaa68038c7d4e99a567aee464c7af133c413a303227d298248	common_voice_hy-AM_26819956.mp3	Այն կազմված է խրոմատիկ հերթականությամբ դասավորված մետաղյա բարակ թիթեղներից։	1	0	twenties	female		hy-AM	
b5f49352aa3361a1ed8000a4bd63fad53788280870a2d2cd743093a3d96013f73f4caddf5c036afaa68038c7d4e99a567aee464c7af133c413a303227d298248	common_voice_hy-AM_26820339.mp3	Պատվաստանյութը ներմուծելուն պես լիմֆոցիտների արտադրության բարձացման հետ մեկտեղ կիջնի լեյկոցիտների ակտիվությունը։	1	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26827389.mp3	Կանադայի «տնտեսական շարժիչն» է, որտեղ կենտրոնացված են բազմաթիվ ձեռնարկություններ։	1	1				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26827396.mp3	Հատակը պատված է մարմարով։	0	0				hy-AM	
f0aba38a8ab8705a40d05d96829ded5738a7eec7a9a182394c2ed288fc1c64553abcb1e0c4c966ffab9e8b76c27616b9f0503f92c42fe11249af36c50d3de5ef	common_voice_hy-AM_26827491.mp3	Ալդանի տնտեսության հիմքը կազմում է ոսկու արդյունահանությունը։	0	1				hy-AM	
